date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:36:54	153560/153560	---M--	200	added ('OK')	text/css	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/bootstrap.min.css?ver=6.5.3	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/bootstrap.minef10.css	(from https://www.careercomfort.co.in/)
21:36:54	125714/125714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2016:06:54%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slickd41d.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/slick-theme.css?ver=6.5.3)
21:36:55	1380/1380	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.woff	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/slick-theme.css?ver=6.5.3)
21:36:55	1892/1892	---M--	200	added ('OK')	font/ttf	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.ttf	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/slick-theme.css?ver=6.5.3)
21:36:55	125714/125714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2016:06:55%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/fonts/slick.svg	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/slick-theme.css?ver=6.5.3)
21:36:56	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/brands.css?ver=6.5.3)
21:36:56	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400d41d.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/brands.css?ver=6.5.3)
21:36:56	74508/74508	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.woff2	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.woff2	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/brands.css?ver=6.5.3)
21:36:56	87352/87352	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.woff	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/brands.css?ver=6.5.3)
21:36:57	129048/129048	---M--	200	added ('OK')	font/ttf	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.ttf	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/brands.css?ver=6.5.3)
21:36:58	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/solid.css?ver=6.5.3)
21:36:58	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900d41d.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/solid.css?ver=6.5.3)
21:36:58	98020/98020	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.woff	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/solid.css?ver=6.5.3)
21:36:59	75440/75440	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.woff2	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.woff2	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/solid.css?ver=6.5.3)
21:37:00	21390/21390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/flaticon.css?ver=6.5.3)
21:37:00	689921/689921	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-brands-400.svg	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/brands.css?ver=6.5.3)
21:37:00	191832/191832	---M--	200	added ('OK')	font/ttf	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.ttf	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/solid.css?ver=6.5.3)
21:37:01	21390/21390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticond41d.eot	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/flaticon.css?ver=6.5.3)
21:37:03	12420/12420	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.woff	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/flaticon.css?ver=6.5.3)
21:37:04	21212/21212	---M--	200	added ('OK')	font/ttf	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.ttf	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/flaticon.css?ver=6.5.3)
21:37:05	10188/10188	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.woff2	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.woff2	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/flaticon.css?ver=6.5.3)
21:37:05	143290/143290	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/Flaticon.svg	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/fonts/flaticon.css?ver=6.5.3)
21:37:05	201/201	---MC-	200	added ('OK')	image/png	etag:W/%2266222f33-c9%22	https://cdn.datatables.net/1.10.20/images/sort_both.png	D:/Mukesh/jobportalnew/cdn.datatables.net/1.10.20/images/sort_both.png	(from https://cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css?ver=6.5.3)
21:37:06	160/160	---MC-	200	added ('OK')	image/png	etag:W/%2266222f33-a0%22	https://cdn.datatables.net/1.10.20/images/sort_asc.png	D:/Mukesh/jobportalnew/cdn.datatables.net/1.10.20/images/sort_asc.png	(from https://cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css?ver=6.5.3)
21:37:07	158/158	---MC-	200	added ('OK')	image/png	etag:W/%2266222f33-9e%22	https://cdn.datatables.net/1.10.20/images/sort_desc.png	D:/Mukesh/jobportalnew/cdn.datatables.net/1.10.20/images/sort_desc.png	(from https://cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css?ver=6.5.3)
21:37:07	148/148	---MC-	200	added ('OK')	image/png	etag:W/%2266222f33-94%22	https://cdn.datatables.net/1.10.20/images/sort_asc_disabled.png	D:/Mukesh/jobportalnew/cdn.datatables.net/1.10.20/images/sort_asc_disabled.png	(from https://cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css?ver=6.5.3)
21:37:07	146/146	---MC-	200	added ('OK')	image/png	etag:W/%2266222f33-92%22	https://cdn.datatables.net/1.10.20/images/sort_desc_disabled.png	D:/Mukesh/jobportalnew/cdn.datatables.net/1.10.20/images/sort_desc_disabled.png	(from https://cdn.datatables.net/1.10.20/css/jquery.dataTables.min.css?ver=6.5.3)
21:37:07	839385/839385	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Mar%202024%2006:57:06%20GMT	https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/rselements/assets/webfonts/fa-solid-900.svg	(from https://www.careercomfort.co.in/wp-content/plugins/rselements/assets/css/solid.css?ver=6.5.3)
21:37:08	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:08	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400d41d.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:08	75936/75936	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.woff2	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.woff2	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:08	89100/89100	---M--	200	added ('OK')	font/woff	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.woff	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:08	131624/131624	---M--	200	added ('OK')	font/ttf	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.ttf	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:09	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:09	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400d41d.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:09	13576/13576	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.woff2	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.woff2	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:09	708706/708706	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-brands-400.svg	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:09	16800/16800	---M--	200	added ('OK')	font/woff	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.woff	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:10	34092/34092	---M--	200	added ('OK')	font/ttf	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.ttf	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:10	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-regular-400.svg	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:10	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:10	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900d41d.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:11	76084/76084	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.woff2	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.woff2	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:11	98996/98996	---M--	200	added ('OK')	font/woff	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.woff	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:11	193780/193780	---M--	200	added ('OK')	font/ttf	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.ttf	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:12	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:37:12	849145/849145	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/webfonts/fa-solid-900.svg	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/font-awesome.min.all.css?ver=6.5.3)
21:37:12	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:37:12	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:37:12	98024/98024	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:37:13	165548/165548	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:37:13	14218/14218	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.eot	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/flaticon.css?ver=6.5.3)
21:37:13	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:37:13	14218/14218	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.eot?	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticond41d.eot	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/flaticon.css?ver=6.5.3)
21:37:13	9372/9372	---M--	200	added ('OK')	font/woff	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.woff	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.woff	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/flaticon.css?ver=6.5.3)
21:37:14	14040/14040	---M--	200	added ('OK')	font/ttf	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.ttf	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.ttf	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/flaticon.css?ver=6.5.3)
21:37:14	85504/85504	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2009%20Jun%202020%2004:36:48%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/fonts/Flaticon.svg	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/flaticon.css?ver=6.5.3)
21:37:14	125714/125714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2016:07:14%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/Flaticon.svg	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/css/Flaticon.svg	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/flaticon.css?ver=6.5.3)
21:37:15	125714/125714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2016:07:15%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/owl.video.play.png	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/css/owl.video.play.png	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/owl.carousel.css?ver=6.5.3)
21:37:15	1206/1206	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202020%2007:30:26%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/images/close.png	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/images/close.png	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/default.css?ver=6.5.3)
21:37:16	125714/125714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2016:07:15%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/images/about-overlay-l.png	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/images/about-overlay-l.png	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/default.css?ver=6.5.3)
21:37:16	125714/125714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2016:07:16%20GMT	https://www.careercomfort.co.in/wp-content/themes/braintech/assets/images/about-overlay-r.png	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/themes/braintech/assets/images/about-overlay-r.png	(from https://www.careercomfort.co.in/wp-content/themes/braintech/assets/css/default.css?ver=6.5.3)
21:37:17	218588/218588	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Mar%202024%2008:16:19%20GMT	https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.29.0	D:/Mukesh/jobportalnew/www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.eot	(from https://www.careercomfort.co.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
